prices,market_caps,total_volumes,timestamp,token_id,normalized_prices
0.0005592890934550592,33976.86269714716,2039.635867769592,2023-07-18,gitcoin,0.19376552915590067
0.0005446952114874032,33169.67057129445,1685.1840883013801,2023-07-19,gitcoin,0.1887094833738657
0.000554178704317503,33951.339814840176,1491.379088466285,2023-07-20,gitcoin,0.19199503645897717
0.0005603006711688244,34008.93364074758,1640.0440868596947,2023-07-21,gitcoin,0.19411598993420617
0.0005673440136741213,34319.22865349538,1603.7654093192657,2023-07-22,gitcoin,0.19655615371271684
0.0005768570202366353,34960.62693013382,1406.7573139276988,2023-07-23,gitcoin,0.19985193182106858
0.0005749728890418487,35070.968069722716,1530.9430719980137,2023-07-24,gitcoin,0.19919917516582675
0.0005524183397150145,33559.00309512349,1940.650068551692,2023-07-25,gitcoin,0.19138515870040812
0.0005067445059871629,30660.1661095132,2168.4477106114855,2023-07-26,gitcoin,0.17556147348211784
0.0005123186604616787,31184.850174230553,1934.827869224644,2023-07-27,gitcoin,0.17749263753303648
0.0005303547773159111,32302.6455699099,2065.3847455004234,2023-07-28,gitcoin,0.18374124450047918
0.000541448926933436,32957.02998971459,2887.1414874982142,2023-07-29,gitcoin,0.18758480911908224
0.0005375436695774859,32703.65007821004,1208.054466203453,2023-07-30,gitcoin,0.18623183394591905
0.0005362553708230797,32772.09631658412,1181.727157224892,2023-07-31,gitcoin,0.18578550325079266
0.0005328913222101514,32288.45687990748,1283.3011222357059,2023-08-01,gitcoin,0.1846200296751085
0.0005401132342256348,32661.449651211282,1365.9731220876515,2023-08-02,gitcoin,0.1871220588038241
0.0005422171537352615,32995.44978578134,1489.2856344772013,2023-08-03,gitcoin,0.18785096105107843
0.0005352331536391666,32658.439576630644,1193.3745673504093,2023-08-04,gitcoin,0.1854313564314267
0.0005386657005480191,32859.33442631602,1261.889089612877,2023-08-05,gitcoin,0.18662056122002268
0.0005521138496646114,33604.79346822013,1460.8914612764497,2023-08-06,gitcoin,0.19127966821895676
0.000638671854050542,38804.39146331333,36183.35378175944,2023-08-07,gitcoin,0.2212676614031405
0.000562901922431838,34204.46326794037,14469.4444889665,2023-08-08,gitcoin,0.19501719260978773
0.00057914940089879,35122.433695838816,6863.642772526788,2023-08-09,gitcoin,0.20064612637488183
0.0005851505329642588,35634.77528504803,5293.882585265675,2023-08-10,gitcoin,0.2027252166768518
0.0005800387600600131,35294.34970013363,2615.4801199172784,2023-08-11,gitcoin,0.20095424457439737
0.0006162227335892676,37482.52850580748,8101.122736301628,2023-08-12,gitcoin,0.21349017073477844
0.0006239147506022628,37845.35952021863,2960.3906354894702,2023-08-13,gitcoin,0.21615506759087807
0.0006272349206708344,38177.92334601071,3496.5576087260406,2023-08-14,gitcoin,0.21730533945877759
0.0006121782822907786,37259.59187921182,4440.830360455811,2023-08-15,gitcoin,0.21208897186434142
0.0005910415537536122,35956.39741763405,9708.267395738365,2023-08-16,gitcoin,0.2047661589621124
0.0005582722971080539,34216.204866784305,4412.865390141046,2023-08-17,gitcoin,0.19341326038376327
0.0005203403393313179,31773.363048161616,9946.32612806643,2023-08-18,gitcoin,0.18027174563488121
0.0005236019754990336,31772.075319758947,5742.031799626037,2023-08-19,gitcoin,0.181401738451382
0.0005340764528946312,32440.61632849923,2547.0230722596984,2023-08-20,gitcoin,0.1850306178251089
0.0005304872560946329,32077.000220897877,1898.7077138463003,2023-08-21,gitcoin,0.18378714173137703
0.0005240466271435335,31882.78518779724,2111.9516094891674,2023-08-22,gitcoin,0.18155578787268273
0.0005358203566279035,32448.804698664855,2564.3752618449766,2023-08-23,gitcoin,0.18563479272075545
0.0005294178824143975,32247.476578719925,1643.5009123253944,2023-08-24,gitcoin,0.1834166575588069
0.0005202227292327686,31750.543967925907,4798.469836499303,2023-08-25,gitcoin,0.18023099965351633
0.000513595037527889,31229.591410754845,2036.1522507554841,2023-08-26,gitcoin,0.17793483796306608
0.0005167299723062925,31492.570893049993,1187.6068576217274,2023-08-27,gitcoin,0.17902093512339878
0.000515717378773699,31520.462531320212,959.7659224350065,2023-08-28,gitcoin,0.1786701224149822
0.0005216163557450803,31806.968855308,2302.6139389058476,2023-08-29,gitcoin,0.18071382111698456
0.0005275932359379581,32154.25637244209,2847.2826962486965,2023-08-30,gitcoin,0.18278450936538224
0.0005326158598928204,32407.276834021417,5070.392667510325,2023-08-31,gitcoin,0.18452459584257938
0.0005382195829209742,32589.774741692454,2586.1650578342296,2023-09-01,gitcoin,0.18646600390953388
0.0005506490898815641,33548.74871511097,1949.0777167631425,2023-09-02,gitcoin,0.19077220265638853
0.0005538744139484506,33746.501570361776,4536.68105769406,2023-09-03,gitcoin,0.19188961515706648
0.0005577948470228634,33924.96165559486,1852.836114198142,2023-09-04,gitcoin,0.19324784795308103
0.0006301445935134391,38516.50049164936,83448.5702952221,2023-09-05,gitcoin,0.21831339469285155
0.0006340762581170823,38579.525843891766,17014.1645001096,2023-09-06,gitcoin,0.219675518648608
0.000639743291143557,38881.50221782428,6702.204811300837,2023-09-07,gitcoin,0.2216388604444141
0.0006105822197624737,37091.01755788737,3912.189304745963,2023-09-08,gitcoin,0.21153601650729623
0.0006040537653269001,36820.2989199123,3426.4488809104023,2023-09-09,gitcoin,0.2092742355373429
0.0005865184663550261,35811.93870246961,8254.838863094254,2023-09-10,gitcoin,0.2031991367665046
0.0005780127851426928,35156.372305078934,3503.7016134759638,2023-09-11,gitcoin,0.2002523462064423
0.0005633628185349242,34370.50590205102,3787.6920799056566,2023-09-12,gitcoin,0.19517686991861685
0.0005599326566754261,34077.34046066505,3083.898375080476,2023-09-13,gitcoin,0.19398849142961377
0.0005732421817922382,34762.15904820543,3849.6807603863563,2023-09-14,gitcoin,0.1985995721877621
0.000556141948636103,34006.12254930717,2770.566471060493,2023-09-15,gitcoin,0.19267520183088857
0.0005609016235238156,34302.175322297044,2533.2092756053703,2023-09-16,gitcoin,0.19432418968711573
0.0005683276915277032,34346.413447633306,2838.4548523902795,2023-09-17,gitcoin,0.19689694859330492
0.0005451086781022651,33133.303592100434,4506.285936461052,2023-09-18,gitcoin,0.1888527287515327
0.0005445724443014626,33213.900902720074,2625.051773947488,2023-09-19,gitcoin,0.1886669507212087
0.0005457843829391408,33292.53387581645,3384.170626693153,2023-09-20,gitcoin,0.18908682647809769
0.0005639396297693375,34312.6016696032,4086.916991778734,2023-09-21,gitcoin,0.19537670598795395
0.000553614158352661,33672.7984460754,4039.4318553529265,2023-09-22,gitcoin,0.1917994496883955
0.0005581591930639073,33970.13398723676,2501.3781805533886,2023-09-23,gitcoin,0.19337407552351799
0.000553215522359603,33678.361106168304,2658.02205491987,2023-09-24,gitcoin,0.19166134237495172
0.0005476090073810716,33327.38495695938,2002.105478555492,2023-09-25,gitcoin,0.18971896703767382
0.0005506374980716955,33645.87672388899,2354.5476525163945,2023-09-26,gitcoin,0.1907681866775337
0.0005360925865042945,32452.793845247732,3234.232201235489,2023-09-27,gitcoin,0.18572910667514544
0.0005473181817696627,33349.92057162038,3254.5497691571986,2023-09-28,gitcoin,0.18961821059678094
0.0005505412664879238,33349.865808641014,3388.5649743181375,2023-09-29,gitcoin,0.19073484727583745
